type;subtype;EOVX;EOVY;LAT;LON;capacity;id;id0;minage;maxage;risk
4;fagyizó;734177;101655;46,254149;20,139122;5;147994;734177101655;18;65;1
4;fagyizó;734834;101289;46,250774;20,147574;5;181493;734834101289;18;65;1
4;fagyizó;734552;101533;46,253004;20,143962;5;190356;734552101533;18;65;1
4;fagyizó;728142;103941;46,275442;20,06125;5;190357;728142103941;18;65;1
4;fagyizó;736775;99668;46,235944;20,172439;5;215072;73677599668;18;65;1
4;fagyizó;734807;101873;46,25603;20,147331;5;215515;734807101873;18;65;1
4;fagyizó;735531;102198;46,258861;20,156779;5;215619;735531102198;18;65;1
4;fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;5;163044;734177101655;18;65;1
4;fehérnemű, fürdőruha;734769;101615;46,253714;20,146791;5;163153;734769101615;18;65;1
4;fehérnemű, fürdőruha;734704;101441;46,252157;20,145916;5;179564;734704101441;18;65;1
4;fehérnemű, fürdőruha;733848;102598;46,262672;20,135026;5;179565;733848102598;18;65;1
4;fehérnemű, fürdőruha;734841;101224;46,250188;20,147653;5;179566;734841101224;18;65;1
4;fehérnemű, fürdőruha;733825;102539;46,262144;20,134717;5;179567;733825102539;18;65;1
4;fehérnemű, fürdőruha;733764;100592;46,244616;20,133581;5;222471;733764100592;18;65;1
4;fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;5;162991;734177101655;18;65;1
4;fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;5;163005;734177101655;18;65;1
4;fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;5;163016;734177101655;18;65;1
4;fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;5;163043;734177101655;18;65;1
4;fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;5;163097;734177101655;18;65;1
4;fehérnemű, fürdőruha;734681;101621;46,253779;20,145651;5;163098;734681101621;18;65;1
4;fehérnemű, fürdőruha;733359;103025;46,266574;20,12876;5;212264;733359103025;18;65;1
4;festéküzlet;733346;101605;46,25378;20,128343;5;224108;733346101605;18;65;1
4;festéküzlet;732008;103206;46,268346;20,111276;5;224133;732008103206;18;65;1
4;festéküzlet;733340;102168;46,258845;20,128367;5;224151;733340102168;18;65;1
4;festéküzlet;735369;102509;46,261657;20,154741;5;224387;735369102509;18;65;1
4;fűszeres;734984;101443;46,25214;20,149547;3;9881;734984101443;18;65;1
4;gázszolgáltató;734963;102095;46,258007;20,149394;200;207130;734963102095;18;65;1
4;gépjármű;733237;102210;46,259258;20,127032;5;220583;733237102210;18;65;1
4;gépjármű - autóbontó;731149;103072;46,267268;20,100105;5;59999;731149103072;18;65;1
4;gépjármű - autóbontó;731248;102697;46,263883;20,101324;5;60001;731248102697;18;65;1
4;gépjármű - gumijavítás;736687;105346;46,287029;20,172357;3;24767;736687105346;18;65;1
4;gépjármű - gumijavítás;731714;103026;46,266785;20,107425;3;89843;731714103026;18;65;1
4;gépjármű - gumijavítás;737155;98968;46,229599;20,177234;3;114501;73715598968;18;65;1
4;gépjármű - gumijavítás;736548;105057;46,284448;20,1705;3;114758;736548105057;18;65;1
4;gépjármű - gumijavítás;733132;102913;46,265595;20,125796;3;187843;733132102913;18;65;1
4;gépjármű - gumijavítás;730122;103486;46,271115;20,086856;3;188096;730122103486;18;65;1
4;gépjármű - gumijavítás;731072;102771;46,26457;20,099054;3;188151;731072102771;18;65;1
4;gépjármű - gumijavítás;733736;102514;46,26193;20,133558;3;188212;733736102514;18;65;1
4;gépjármű - gumijavítás;732106;102946;46,266018;20,112495;3;211761;732106102946;18;65;1
4;gépjármű - gumijavítás;735594;102788;46,26416;20,157704;3;211762;735594102788;18;65;1
4;gépjármű - gumijavítás;733906;102598;46,262665;20,135778;3;220584;733906102598;18;65;1
4;gépjármű - mosás;732312;102931;46,265858;20,115164;3;3628;732312102931;18;65;1
4;gépjármű - mosás;732650;101580;46,253664;20,119308;3;3629;732650101580;18;65;1
4;gépjármű - mosás;738037;98531;46,225553;20,188582;3;3630;73803798531;18;65;1
4;gépjármű - mosás;732548;102888;46,265442;20,118218;3;8846;732548102888;18;65;1
4;gépjármű - mosás;735527;103778;46,273074;20,157018;3;8847;735527103778;18;65;1
4;gépjármű - mosás;736722;102547;46,261848;20,172289;3;17224;736722102547;18;65;1
4;gépjármű - mosás;733232;102127;46,258512;20,126953;3;17225;733232102127;18;65;1
4;gépjármű - mosás;731930;102953;46,266102;20,110214;3;17479;731930102953;18;65;1
4;gépjármű - mosás;735417;103674;46,272153;20,155572;3;17480;735417103674;18;65;1
4;gépjármű - mosás;730181;105032;46,285015;20,087888;3;24056;730181105032;18;65;1
4;gépjármű - mosás;731908;102531;46,262309;20,109854;3;24555;731908102531;18;65;1
4;gépjármű - mosás;731889;102420;46,261313;20,109588;3;107004;731889102420;18;65;1
4;gépjármű - mosás;729945;105283;46,287301;20,084869;3;107005;729945105283;18;65;1
4;gépjármű - mosás;733359;103025;46,266574;20,12876;3;114663;733359103025;18;65;1
4;gépjármű - mosás;731072;102771;46,26457;20,099054;3;188151;731072102771;18;65;1
4;gépjármű - mosás;732862;103455;46,270503;20,122391;3;188158;732862103455;18;65;1
4;gépjármű - mosás;735594;102788;46,26416;20,157704;3;211762;735594102788;18;65;1
4;gépjármű - mosás;736775;99668;46,235944;20,172439;3;215115;73677599668;18;65;1
4;gépjármű - mosás;736593;99726;46,23649;20,170091;3;215252;73659399726;18;65;1
4;gépjármű - mosás;733237;102210;46,259258;20,127032;3;220583;733237102210;18;65;1
4;gépjármű - mosás;731365;103629;46,272252;20,103004;3;188029;731365103629;18;65;1
4;gépjármű - szerviz szolgáltatás;732684;101609;46,253921;20,119754;5;23963;732684101609;18;65;1
4;gépjármű - szerviz szolgáltatás;730181;105032;46,285015;20,087888;5;24056;730181105032;18;65;1
4;gépjármű - szerviz szolgáltatás;732007;102919;46,265787;20,111206;5;24093;732007102919;18;65;1
4;gépjármű - szerviz szolgáltatás;736457;104781;46,281977;20,169268;5;24122;736457104781;18;65;1
4;gépjármű - szerviz szolgáltatás;733132;102913;46,265595;20,125796;5;24215;733132102913;18;65;1
4;gépjármű - szerviz szolgáltatás;733048;101912;46,256601;20,124528;5;24288;733048101912;18;65;1
4;gépjármű - szerviz szolgáltatás;734550;103206;46,268053;20,14424;5;24746;734550103206;18;65;1
4;gépjármű - szerviz szolgáltatás;732309;102889;46,26548;20,115118;5;24542;732309102889;18;65;1
4;gépjármű - szerviz szolgáltatás;731908;102531;46,262309;20,109854;5;24555;731908102531;18;65;1
4;gépjármű - szerviz szolgáltatás;736687;105346;46,287029;20,172357;5;24767;736687105346;18;65;1
4;gépjármű - szerviz szolgáltatás;734653;103119;46,267257;20,145561;5;24852;734653103119;18;65;1
4;gépjármű - szerviz szolgáltatás;733048;101912;46,256601;20,124528;5;65106;733048101912;18;65;1
4;gépjármű - szerviz szolgáltatás;731714;103026;46,266785;20,107425;5;89843;731714103026;18;65;1
4;gépjármű - szerviz szolgáltatás;736649;105384;46,287376;20,171871;5;89807;736649105384;18;65;1
4;gépjármű - szerviz szolgáltatás;737155;98968;46,229599;20,177234;5;114501;73715598968;18;65;1
4;gépjármű - szerviz szolgáltatás;736548;105057;46,284448;20,1705;5;114758;736548105057;18;65;1
4;gépjármű - szerviz szolgáltatás;732684;101609;46,253921;20,119754;5;137004;732684101609;18;65;1
4;gépjármű - szerviz szolgáltatás;731323;103502;46,271115;20,102437;5;165297;731323103502;18;65;1
4;gépjármű - szerviz szolgáltatás;732252;102939;46,265937;20,114388;5;187817;732252102939;18;65;1
4;gépjármű - szerviz szolgáltatás;733132;102913;46,265595;20,125796;5;187843;733132102913;18;65;1
4;gépjármű - szerviz szolgáltatás;737673;98679;46,226932;20,183893;5;187958;73767398679;18;65;1
4;gépjármű - szerviz szolgáltatás;731072;102771;46,26457;20,099054;5;188151;731072102771;18;65;1
4;gépjármű - szerviz szolgáltatás;732862;103455;46,270503;20,122391;5;188158;732862103455;18;65;1
4;gépjármű - szerviz szolgáltatás;733736;102514;46,26193;20,133558;5;188212;733736102514;18;65;1
4;gépjármű - szerviz szolgáltatás;736457;104781;46,281977;20,169268;5;204831;736457104781;18;65;1
4;gépjármű - szerviz szolgáltatás;736457;104781;46,281977;20,169268;5;204832;736457104781;18;65;1
4;gépjármű - szerviz szolgáltatás;736457;104781;46,281977;20,169268;5;204833;736457104781;18;65;1
4;gépjármű - szerviz szolgáltatás;732684;101609;46,253921;20,119754;5;204798;732684101609;18;65;1
4;gépjármű - szerviz szolgáltatás;732684;101609;46,253921;20,119754;5;204799;732684101609;18;65;1
4;gépjármű - szerviz szolgáltatás;735477;102891;46,265102;20,156206;5;211614;735477102891;18;65;1
4;gépjármű - szerviz szolgáltatás;733237;102210;46,259258;20,127032;5;220583;733237102210;18;65;1
4;gépjármű - szerviz szolgáltatás;733906;102598;46,262665;20,135778;5;220584;733906102598;18;65;1
4;gyógynövénybolt;734119;103231;46,268332;20,138655;3;66553;734119103231;18;65;1
4;gyógynövénybolt;734177;101655;46,254149;20,139122;3;147981;734177101655;18;65;1
4;gyógynövénybolt;734722;101521;46,252875;20,146164;3;182508;734722101521;18;65;1
4;gyógynövénybolt;731446;103956;46,275183;20,104112;3;182729;731446103956;18;65;1
4;gyógynövénybolt, drogéria;734945;101944;46,256651;20,149133;5;114730;734945101944;18;65;1
4;gyógynövénybolt, drogéria;735019;102018;46,257308;20,150106;5;137216;735019102018;18;65;1
4;gyógynövénybolt, drogéria;736775;99668;46,235944;20,172439;5;215141;73677599668;18;65;1
4;gyógyszerárusító hely;738037;98531;46,225553;20,188582;10;3630;73803798531;24;65;1
4;gyógyszerárusító hely;734825;101397;46,251746;20,147477;10;56340;734825101397;24;65;1
4;gyógyszerárusító hely;731057;103083;46,267378;20,098914;10;61182;731057103083;24;65;1
4;gyógyszerárusító hely;736018;103434;46,269917;20,163323;10;61183;736018103434;24;65;1
4;gyógyszerárusító hely;735025;103763;46,273003;20,150503;10;61226;735025103763;24;65;1
4;gyógyszerárusító hely;732707;100465;46,243627;20,119849;10;105881;732707100465;24;65;1
4;gyógyszerárusító hely;734945;101944;46,256651;20,149133;10;114730;734945101944;24;65;1
4;gyógyszerárusító hely;734177;101655;46,254149;20,139122;10;147976;734177101655;24;65;1
4;gyógyszerárusító hely;734630;101530;46,252967;20,144973;10;179449;734630101530;24;65;1
4;gyógyszerárusító hely;734879;101186;46,249841;20,148139;10;210452;734879101186;24;65;1
4;gyógyszerárusító hely;734555;100509;46,243793;20,143815;10;218216;734555100509;24;65;1
4;gyorsétterem;734767;101362;46,251439;20,146719;10;9901;734767101362;18;45;1
4;gyorsétterem;733794;103273;46,26875;20,134447;10;9902;733794103273;18;45;1
4;gyorsétterem;734695;101075;46,248866;20,145733;10;9908;734695101075;18;45;1
4;gyorsétterem;735584;103697;46,272338;20,157742;10;162476;735584103697;18;45;1
4;gyorsétterem;734177;101655;46,254149;20,139122;10;147985;734177101655;18;45;1
4;gyorsétterem;735605;103006;46,26612;20,157887;10;9858;735605103006;18;45;1
4;gyorsétterem;733319;102203;46,259162;20,128101;10;37264;733319102203;18;45;1
4;gyorsétterem;736714;102324;46,259843;20,172143;10;106949;736714102324;18;45;1
4;gyorsétterem;734177;101655;46,254149;20,139122;10;147986;734177101655;18;45;1
4;gyorsétterem;734177;101655;46,254149;20,139122;10;147993;734177101655;18;45;1
4;gyorsétterem;734177;101655;46,254149;20,139122;10;147999;734177101655;18;45;1
4;gyorsétterem;735146;103076;46,266808;20,151947;10;179308;735146103076;18;45;1
4;gyorsétterem;734099;100312;46,242078;20,137868;10;213993;734099100312;18;45;1
4;gyorsétterem;729894;105411;46,288458;20,08423;10;215071;729894105411;18;45;1
4;gyorsétterem;736775;99668;46,235944;20,172439;10;215072;73677599668;18;45;1
4;gyorsétterem;733359;103025;46,266574;20,12876;10;114613;733359103025;18;45;1
4;gyorsétterem;732707;100465;46,243627;20,119849;10;114866;732707100465;18;45;1
4;gyorsétterem;734695;101075;46,248866;20,145733;10;168980;734695101075;18;45;1
4;gyorsétterem;734119;103231;46,268332;20,138655;10;209965;734119103231;18;45;1
4;gyorsétterem;734795;101412;46,251885;20,147091;10;187436;734795101412;18;45;1
4;gyorsétterem;734177;101655;46,254149;20,139122;10;218075;734177101655;18;45;1
4;gyorsjavítás;734695;101075;46,248866;20,145733;3;67368;734695101075;18;65;1
4;gyorsjavítás;734119;103231;46,268332;20,138655;3;67369;734119103231;18;65;1
4;gyorsjavítás;734177;101655;46,254149;20,139122;3;181943;734177101655;18;65;1
4;használt jármű;732684;101609;46,253921;20,119754;3;23963;732684101609;18;65;1
4;használt jármű;736457;104781;46,281977;20,169268;3;24122;736457104781;18;65;1
4;használt jármű;732309;102889;46,26548;20,115118;3;24542;732309102889;18;65;1
4;használt jármű;731908;102531;46,262309;20,109854;3;24555;731908102531;18;65;1
4;használt jármű;734550;103206;46,268053;20,14424;3;24746;734550103206;18;65;1
4;használt jármű;736687;105346;46,287029;20,172357;3;24767;736687105346;18;65;1
4;használt jármű;734653;103119;46,267257;20,145561;3;24852;734653103119;18;65;1
4;használt jármű;736649;105384;46,287376;20,171871;3;37773;736649105384;18;65;1
4;használt jármű;731714;103026;46,266785;20,107425;3;89843;731714103026;18;65;1
4;használt jármű;736649;105384;46,287376;20,171871;3;89807;736649105384;18;65;1
4;használt jármű;730858;103292;46,269282;20,096369;3;114455;730858103292;18;65;1
4;használt jármű;737155;98968;46,229599;20,177234;3;114501;73715598968;18;65;1
4;használt jármű;736629;105328;46,286875;20,171601;3;114589;736629105328;18;65;1
4;használt jármű;736668;105231;46,285997;20,172089;3;114658;736668105231;18;65;1
4;használt jármű;731549;103059;46,267102;20,105291;3;114659;731549103059;18;65;1
4;használt jármű;735562;103536;46,270893;20,157427;3;114661;735562103536;18;65;1
4;használt jármű;731838;102475;46,261814;20,108936;3;114739;731838102475;18;65;1
4;használt jármű;736548;105057;46,284448;20,1705;3;114758;736548105057;18;65;1
4;használt jármű;736654;102223;46,258942;20,171346;3;142898;736654102223;18;65;1
4;használt jármű;731952;102876;46,265407;20,110485;3;142899;731952102876;18;65;1
4;használt jármű;733048;101912;46,256601;20,124528;3;142926;733048101912;18;65;1
4;használt jármű;737909;98545;46,225695;20,186926;3;142941;73790998545;18;65;1
4;használt jármű;733470;102699;46,263628;20,130142;3;142965;733470102699;18;65;1
4;használt jármű;731928;102852;46,265194;20,11017;3;143083;731928102852;18;65;1
4;használt jármű;733264;102273;46,259821;20,127394;3;143241;733264102273;18;65;1
4;használt jármű;733767;102642;46,263078;20,133983;3;143321;733767102642;18;65;1
4;használt jármű;731323;103502;46,271115;20,102437;3;165297;731323103502;18;65;1
4;használt jármű;732252;102939;46,265937;20,114388;3;187817;732252102939;18;65;1
4;használt jármű;732684;101609;46,253921;20,119754;3;204798;732684101609;18;65;1
4;használt jármű;732684;101609;46,253921;20,119754;3;204799;732684101609;18;65;1
4;használtcikk kereskedés;734887;101890;46,256173;20,148371;3;136623;734887101890;18;65;1
4;használtcikk kereskedés;734622;101242;46,250378;20,144817;3;136625;734622101242;18;65;1
4;használtruházat;734695;101075;46,248866;20,145733;5;182056;734695101075;18;65;1
4;használtruházat;733359;103025;46,266574;20,12876;5;182057;733359103025;18;65;1
4;használtruházat;732707;100465;46,243627;20,119849;5;182058;732707100465;18;65;1
4;használtruházat;731446;103956;46,275183;20,104112;5;206220;731446103956;18;65;1
4;használtruházat;735707;100699;46,245356;20,158785;5;212334;735707100699;18;65;1
4;használtruházat;735860;102398;46,260618;20,161082;5;212335;735860102398;18;65;1
4;használtruházat;736207;104062;46,275541;20,165891;5;182104;736207104062;18;65;1
4;használtruházat;735063;102092;46,257968;20,15069;5;182106;735063102092;18;65;1
4;háziállatok és felszereléseik;734919;101754;46,254946;20,148761;5;137517;734919101754;18;65;1
4;háziállatok és felszereléseik;734018;102877;46,26516;20,137281;5;187493;734018102877;18;65;1
4;háziállatok és felszereléseik;732707;100465;46,243627;20,119849;5;114871;732707100465;18;65;1
4;intézeti gyógyszertár;734854;100597;46,244547;20,147707;5;87581;734854100597;24;65;1
4;intézeti gyógyszertár;733154;101622;46,253979;20,125851;5;110553;733154101622;24;65;1
4;intézeti gyógyszertár;735096;100937;46,247574;20,150907;5;110554;735096100937;24;65;1
4;járási hivatal;734634;101932;46,256583;20,145098;50;8157;734634101932;22;65;1
4;jármű alkatrész és felszerelés;730181;105032;46,285015;20,087888;5;24056;730181105032;18;65;1
4;jármű alkatrész és felszerelés;732007;102919;46,265787;20,111206;5;24093;732007102919;18;65;1
4;jármű alkatrész és felszerelés;733132;102913;46,265595;20,125796;5;24215;733132102913;18;65;1
4;jármű alkatrész és felszerelés;733048;101912;46,256601;20,124528;5;24288;733048101912;18;65;1
4;jármű alkatrész és felszerelés;732309;102889;46,26548;20,115118;5;24542;732309102889;18;65;1
4;jármű alkatrész és felszerelés;731908;102531;46,262309;20,109854;5;24555;731908102531;18;65;1
4;jármű alkatrész és felszerelés;736687;105346;46,287029;20,172357;5;24767;736687105346;18;65;1
4;jármű alkatrész és felszerelés;731714;103026;46,266785;20,107425;5;89843;731714103026;18;65;1
4;jármű alkatrész és felszerelés;736548;105057;46,284448;20,1705;5;114758;736548105057;18;65;1
4;jármű alkatrész és felszerelés;737909;98545;46,225695;20,186926;5;142941;73790998545;18;65;1
4;jármű alkatrész és felszerelés;731323;103502;46,271115;20,102437;5;165297;731323103502;18;65;1
4;jármű alkatrész és felszerelés;732252;102939;46,265937;20,114388;5;187817;732252102939;18;65;1
