type;subtype;EOVX;EOVY;LAT;LON;capacity;poid;id;minage;maxage;risk
13;bár;733872;102435;46,261203;20,135308;100;188436;733872102435;18;99;1
7;benzinkút shop;737863;108465;46,314931;20,188205;200;3626;737863108465;22;99;1
7;benzinkút shop;734739;104029;46,275432;20,146842;200;3627;734739104029;22;99;1
7;benzinkút shop;732312;102931;46,265858;20,115164;200;3628;732312102931;22;99;1
7;benzinkút shop;732650;101580;46,253664;20,119308;200;3629;732650101580;22;99;1
7;benzinkút shop;738037;98531;46,225553;20,188582;200;3630;73803798531;22;99;1
7;benzinkút shop;733004;99349;46,233552;20,1235;200;3631;73300499349;22;99;1
7;benzinkút shop;732548;102888;46,265442;20,118218;200;8846;732548102888;22;99;1
7;benzinkút shop;735527;103778;46,273074;20,157018;200;8847;735527103778;22;99;1
7;benzinkút shop;732860;100198;46,241207;20,121785;200;16969;732860100198;22;99;1
7;benzinkút shop;736743;105418;46,287669;20,173097;200;16970;736743105418;22;99;1
7;benzinkút shop;731863;101664;46,254516;20,109118;200;17050;731863101664;22;99;1
7;benzinkút shop;728728;97912;46,221142;20,067831;200;17223;72872897912;22;99;1
7;benzinkút shop;736722;102547;46,261848;20,172289;200;17224;736722102547;22;99;1
7;benzinkút shop;733232;102127;46,258512;20,126953;200;17225;733232102127;22;99;1
7;benzinkút shop;731930;102953;46,266102;20,110214;200;17479;731930102953;22;99;1
7;benzinkút shop;735417;103674;46,272153;20,155572;200;17480;735417103674;22;99;1
7;benzinkút shop;736700;105548;46,288844;20,172563;200;73981;736700105548;22;99;1
7;benzinkút shop;731353;103621;46,272181;20,102847;200;74004;731353103621;22;99;1
7;benzinkút shop;731758;102306;46,260304;20,107869;200;75282;731758102306;22;99;1
7;benzinkút shop;731889;102420;46,261313;20,109588;200;107004;731889102420;22;99;1
7;benzinkút shop;729945;105283;46,287301;20,084869;200;107005;729945105283;22;99;1
7;benzinkút shop;736593;99726;46,23649;20,170091;200;215252;73659399726;22;99;1
8;beszédterapeuta, logopédus rendelő;735278;103443;46,270092;20,153726;20;41451;735278103443;0;99;1
8;beszédterapeuta, logopédus rendelő;734975;100734;46,245764;20,149301;20;64114;734975100734;0;99;1
8;beszédterapeuta, logopédus rendelő;734215;103384;46,269696;20,139928;20;64664;734215103384;0;99;1
8;beszédterapeuta, logopédus rendelő;735909;103773;46,27298;20,161972;20;109412;735909103773;0;99;1
8;beszédterapeuta, logopédus rendelő;734544;100537;46,244046;20,143677;20;178772;734544100537;0;99;1
8;beszédterapeuta, logopédus rendelő;737697;99973;46,238568;20,184448;20;178786;73769799973;0;99;1
8;beszédterapeuta, logopédus rendelő;736600;102649;46,262781;20,170725;20;213974;736600102649;0;99;1
8;beszédterapeuta, logopédus rendelő;736222;103694;46,272229;20,166017;20;213994;736222103694;0;99;1
8;beszédterapeuta, logopédus rendelő;735977;100589;46,244332;20,162265;20;221642;735977100589;0;99;1
7;bevásárló központ;732707;100465;46,243627;20,119849;6000;91757;732707100465;14;49;1
7;bevásárló központ;734695;101075;46,248866;20,145733;6000;136421;734695101075;14;49;1
7;bevásárló központ;736775;99668;46,235944;20,172439;6000;211274;73677599668;14;49;1
5;biliárd és darts;735828;101419;46,251816;20,160486;200;167988;735828101419;14;49;1
7;bio-, speciális élelmiszerbolt;735019;102018;46,257308;20,150106;200;137216;735019102018;22;99;1
7;bio-, speciális élelmiszerbolt;734229;102537;46,262076;20,139956;200;182531;734229102537;22;99;1
7;bio-, speciális élelmiszerbolt;734727;101545;46,25309;20,146234;200;182670;734727101545;22;99;1
7;bio-, speciális élelmiszerbolt;734119;103231;46,268332;20,138655;200;211344;734119103231;22;99;1
8;bíróság;735385;102000;46,257099;20,154849;100;4020;735385102000;22;65;1
8;bíróság;735093;101644;46,253934;20,150997;100;6307;735093101644;22;65;1
8;bíróság;735093;101644;46,253934;20,150997;100;6311;735093101644;22;65;1
8;bíróság;734710;101892;46,256213;20,146076;100;6313;734710101892;22;65;1
8;bíróság;734710;101892;46,256213;20,146076;100;6417;734710101892;22;65;1
7;biztosítási és kiegészítő szolgáltatás;735088;102999;46,266123;20,151181;300;189183;735088102999;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734710;101393;46,251725;20,145985;300;120444;734710101393;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735128;102146;46,258445;20,151543;300;120439;735128102146;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734772;102467;46,261378;20,146985;300;120443;734772102467;22;99;1
7;biztosítási és kiegészítő szolgáltatás;738600;102013;46,256799;20,196542;300;10571;738600102013;22;99;1
7;biztosítási és kiegészítő szolgáltatás;737219;103004;46,265894;20,17882;300;10583;737219103004;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734699;103614;46,271704;20,146247;300;10596;734699103614;22;99;1
7;biztosítási és kiegészítő szolgáltatás;728325;103837;46,274485;20,063606;300;10639;728325103837;22;99;1
7;biztosítási és kiegészítő szolgáltatás;737797;99735;46,236414;20,185699;300;11128;73779799735;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734493;100012;46,23933;20,142921;300;11219;734493100012;22;99;1
7;biztosítási és kiegészítő szolgáltatás;729665;97728;46,219376;20,079942;300;11324;72966597728;22;99;1
7;biztosítási és kiegészítő szolgáltatás;731993;96262;46,205909;20,109852;300;11869;73199396262;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734448;101138;46,249464;20,142542;300;12103;734448101138;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735902;101215;46,249972;20,161408;300;12050;735902101215;22;99;1
7;biztosítási és kiegészítő szolgáltatás;736224;104012;46,27509;20,166102;300;12064;736224104012;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734119;103231;46,268332;20,138655;300;12517;734119103231;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734973;101500;46,252654;20,149415;300;12712;734973101500;22;99;1
7;biztosítási és kiegészítő szolgáltatás;738730;97573;46,216844;20,197381;300;12816;73873097573;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735060;101810;46,255431;20,1506;300;12842;735060101810;22;99;1
7;biztosítási és kiegészítő szolgáltatás;732004;99749;46,237273;20,110609;300;12919;73200499749;22;99;1
7;biztosítási és kiegészítő szolgáltatás;732388;98944;46,229985;20,115444;300;12939;73238898944;22;99;1
7;biztosítási és kiegészítő szolgáltatás;731446;103956;46,275183;20,104112;300;13037;731446103956;22;99;1
7;biztosítási és kiegészítő szolgáltatás;736273;102598;46,262364;20,166475;300;86383;736273102598;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734177;101655;46,254149;20,139122;300;148002;734177101655;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734930;101838;46,2557;20,148919;300;120440;734930101838;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734679;101294;46,250838;20,145565;300;189204;734679101294;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734927;101476;46,252444;20,148814;300;57288;734927101476;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734684;101405;46,251836;20,14565;300;57289;734684101405;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735435;101929;46,256454;20,155484;300;57873;735435101929;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734622;101242;46,250378;20,144817;300;189280;734622101242;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735599;102708;46,26344;20,157754;300;189281;735599102708;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734800;102102;46,258091;20,147282;300;57133;734800102102;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735055;101752;46,25491;20,150524;300;57607;735055101752;22;99;1
7;biztosítási és kiegészítő szolgáltatás;737919;99617;46,235337;20,187258;300;57609;73791999617;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734094;100875;46,247143;20,137905;300;57611;734094100875;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734897;102955;46,265751;20,148695;300;114479;734897102955;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735072;102412;46,260845;20,150866;300;189391;735072102412;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734174;102689;46,26345;20,13927;300;189392;734174102689;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735566;103133;46,267267;20,157405;300;189393;735566103133;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734220;100449;46,243295;20,139461;300;189394;734220100449;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735659;101036;46,248393;20,158225;300;189395;735659101036;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735032;101588;46,253438;20,150196;300;67714;735032101588;22;99;1
7;biztosítási és kiegészítő szolgáltatás;733937;102723;46,263785;20,136202;300;189461;733937102723;22;99;1
7;biztosítási és kiegészítő szolgáltatás;736661;102171;46,258473;20,171427;300;189462;736661102171;22;99;1
7;biztosítási és kiegészítő szolgáltatás;737180;102264;46,259243;20,178175;300;120441;737180102264;22;99;1
7;biztosítási és kiegészítő szolgáltatás;733589;100482;46,243671;20,131286;300;189480;733589100482;22;99;1
7;biztosítási és kiegészítő szolgáltatás;733848;102598;46,262672;20,135026;300;189546;733848102598;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735189;101962;46,256782;20,1523;300;189547;735189101962;22;99;1
7;biztosítási és kiegészítő szolgáltatás;734930;101838;46,2557;20,148919;300;57359;734930101838;22;99;1
7;biztosítási és kiegészítő szolgáltatás;735519;100893;46,247125;20,156383;300;57361;735519100893;22;99;1
7;biztosítási és kiegészítő szolgáltatás;733778;99542;46,235192;20,133567;300;120736;73377899542;22;99;1
4;BM Bevándorlási Hivatal;734130;101428;46,252113;20,138471;500;1989;734130101428;22;99;1
8;borbély és fodrász;735828;101419;46,251816;20,160486;100;167987;735828101419;14;99;1
8;borbély és fodrász;736775;99668;46,235944;20,172439;100;215122;73677599668;14;99;1
8;borbély és fodrász;734177;101655;46,254149;20,139122;100;210264;734177101655;14;99;1
5;borház, borospince;734985;101269;46,250575;20,149528;100;9765;734985101269;0;99;1
5;borház, borospince;734919;101754;46,254946;20,148761;100;9829;734919101754;0;99;1
5;borház, borospince;735037;102234;46,259248;20,150379;100;76858;735037102234;0;99;1
5;borház, borospince;728953;107044;46,303259;20,072298;100;77325;728953107044;0;99;1
5;borház, borospince;734981;101241;46,250323;20,149471;100;204519;734981101241;0;99;1
7;borszaküzlet, palackozott italok boltja;736857;101008;46,247987;20,173752;200;204508;736857101008;22;99;1
7;borszaküzlet, palackozott italok boltja;734912;101183;46,24981;20,148566;200;204511;734912101183;22;99;1
7;borszaküzlet, palackozott italok boltja;734483;101460;46,252356;20,143054;200;204512;734483101460;22;99;1
7;borszaküzlet, palackozott italok boltja;734522;101532;46,252999;20,143573;200;204494;734522101532;22;99;1
7;borszaküzlet, palackozott italok boltja;734780;101332;46,251167;20,146882;200;165476;734780101332;22;99;1
5;bowlingpálya;735828;101419;46,251816;20,160486;200;55736;735828101419;14;49;1
5;bowlingpálya;736189;100612;46,244511;20,165018;200;115956;736189100612;14;49;1
7;bölcsőde;728414;103885;46,274906;20,064769;50;59443bolcs;59443;0;3;1
7;bölcsőde;734930;103074;46,266817;20,149145;50;59554bolcs;59554;0;3;1
7;bölcsőde;733847;100034;46,239609;20,134551;50;59555bolcs;59555;0;3;1
7;bölcsőde;736645;103016;46,266076;20,171377;50;59556bolcs;59556;0;3;1
7;bölcsőde;735849;103597;46,271405;20,161161;50;59557bolcs;59557;0;3;1
7;bölcsőde;735210;104087;46,275894;20,152962;50;59558bolcs;59558;0;3;1
7;bölcsőde;736239;103181;46,267613;20,166142;50;59559bolcs;59559;0;3;1
7;bölcsőde;734007;100833;46,246776;20,136769;50;59560bolcs;59560;0;3;1
7;bölcsőde;733517;102894;46,265376;20,130786;50;59561bolcs;59561;0;3;1
7;bölcsőde;733725;103049;46,266744;20,133512;50;59562bolcs;59562;0;3;1
7;bölcsőde;729870;98193;46,223535;20,082679;50;59563bolcs;59563;0;3;1
7;bölcsőde;736501;100422;46,242762;20,169027;50;59564bolcs;59564;0;3;1
7;bölcsőde;735535;100519;46,243758;20,156522;50;59565bolcs;59565;0;3;1
7;bölcsőde;734621;100808;46,246474;20,144725;50;59566bolcs;59566;0;3;1
7;bölcsőde;738704;97645;46,217495;20,197058;50;59594bolcs;59594;0;3;1
7;bölcsőde;729894;97945;46,22134277;20,08301594;50;137480bolcs;137480;0;3;1
7;bölcsőde;738209;99014;46,22991667;20,19097204;50;148245bolcs;148245;0;3;1
7;bölcsőde;734589;100505;46,243752;20,144255;50;148270bolcs;148270;0;3;1
7;bölcsőde;737441;100634;46,24458898;20,18132234;50;148316bolcs;148316;0;3;1
7;bölcsőde;734622;101048;46,24867452;20,14485043;50;148351bolcs;148351;0;3;1
7;bölcsőde;734006;101448;46,25234997;20,13693585;50;148385bolcs;148385;0;3;1
7;bölcsőde;736313;104639;46,280718;20,167373;50;148416bolcs;148416;0;3;1
7;bölcsőde;737832;100801;46,24604003;20,18642299;50;148565bolcs;148565;0;3;1
7;bölcsőde;735285;104119;46,27621411;20,15400983;50;174703bolcs;174703;0;3;1
7;bölcsőde;739257;102484;46,260948;20,205152;50;174779bolcs;174779;0;3;1
7;bölcsőde;736613;104266;46,277324;20,171195;50;178758bolcs;178758;0;3;1
7;bölcsőde;733747;102090;46,25815716;20,13369312;50;187031bolcs;187031;0;3;1
7;bölcsőde;735890;102198;46,25885752;20,16150308;50;220962bolcs;220962;0;3;1
7;bölcsőde;736613;104266;46,277324;20,171195;50;220963bolcs;220963;0;3;1
7;bölcsőde;737449;100400;46,24248312;20,18138208;50;220964bolcs;220964;0;3;1
7;bölcsőde;737879;98993;46,229729;20,186622;50;220965bolcs;220965;0;3;1
7;bölcsőde;737421;102484;46,2612322;20,18141074;50;220966bolcs;220966;0;3;1
7;bölcsőde;732723;100083;46,240189;20,119988;50;220967bolcs;220967;0;3;1
7;bőrdíszműáru, poggyász;734177;101655;46,25419049;20,13919057;100;221716;734177101655;22;99;1
7;bőrdíszműáru, poggyász;734819;101436;46,252098;20,147407;100;162922;734819101436;22;99;1
11;börtön;734018;101993;46,257209;20,137121;5;14396;734018101993;22;65;1
11;börtön;731724;103076;46,267234;20,107564;5;114028;731724103076;22;65;1
7;bringapont, kerékpár felszerelés;732650;101580;46,253664;20,119308;100;3629;732650101580;14;49;1
7;bringapont, kerékpár felszerelés;737155;98968;46,229599;20,177234;100;114501;73715598968;14;49;1
1;busz pályaudvar;734360;102000;46,257229;20,141557;500;67132;734360102000;0;99;1
1;busz pályaudvar;736052;103483;46,270353;20,163773;500;114516;736052103483;0;99;1
8;bútor;732707;100465;46,243627;20,119849;1000;15050;732707100465;22;99;1
8;bútor;735074;102952;46,265702;20,15099;1000;15082;735074102952;22;99;1
8;bútor;733372;102573;46,262507;20,128848;1000;77625;733372102573;22;99;1
8;bútor;732782;102918;46,265683;20,121258;1000;114453;732782102918;22;99;1
8;bútor;735637;102450;46,261115;20,1582;1000;114466;735637102450;22;99;1
8;bútor;733604;103399;46,269908;20,132005;1000;114469;733604103399;22;99;1
8;bútor;735567;103786;46,273141;20,157538;1000;206076;735567103786;22;99;1
8;bútor;734094;100875;46,247143;20,137905;1000;206077;734094100875;22;99;1
7;büfé;734144;103496;46,270712;20,139027;100;114651;734144103496;0;99;1
7;büfé;724552;103024;46,267602;20,014532;100;168034;724552103024;0;99;1
7;büfé;735074;102202;46,258956;20,150853;100;215593;735074102202;0;99;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;147997;734177101655;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;147990;734177101655;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;179538;734177101655;14;49;1
7;cipő, lábbeli;732707;100465;46,243627;20,119849;200;179539;732707100465;14;49;1
7;cipő, lábbeli;733359;103025;46,266574;20,12876;200;221844;733359103025;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;181794;734177101655;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;190411;734177101655;14;49;1
7;cipő, lábbeli;734177;101655;46,25419049;20,13919057;200;221716;734177101655;14;49;1
7;cipő, lábbeli;732707;100465;46,243627;20,119849;200;91643;732707100465;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;147974;734177101655;14;49;1
7;cipő, lábbeli;734119;103231;46,268332;20,138655;200;179644;734119103231;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;147983;734177101655;14;49;1
7;cipő, lábbeli;734755;101273;46,25064;20,146547;200;80096;734755101273;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;181952;734177101655;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;163289;734177101655;14;49;1
7;cipő, lábbeli;734177;101655;46,254149;20,139122;200;206267;734177101655;14;49;1
8;cukrászda;739236;102431;46,260474;20,204869;100;14539;739236102431;0;99;1
8;cukrászda;728307;103872;46,274802;20,063379;100;65271;728307103872;0;99;1
8;cukrászda;734835;101432;46,25206;20,147613;100;106918;734835101432;0;99;1
8;cukrászda;734839;101419;46,251942;20,147663;100;114624;734839101419;0;99;1
8;cukrászda;734177;101655;46,254149;20,139122;100;147994;734177101655;0;99;1
8;cukrászda;736328;100554;46,243972;20,166809;100;176324;736328100554;0;99;1
8;cukrászda;734980;101211;46,250054;20,149453;100;176937;734980101211;0;99;1
8;cukrászda;734240;99875;46,23813;20,139616;100;178760;73424099875;0;99;1
8;cukrászda;733813;101469;46,252521;20,134368;100;181475;733813101469;0;99;1
8;cukrászda;728722;103729;46,273467;20,068738;100;181502;728722103729;0;99;1
8;cukrászda;734552;101533;46,253004;20,143962;100;190356;734552101533;0;99;1
